CUST_ID,PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS
C17611,309.26,309.26,0,0,14,1500,272.654072
C17612,0,0,644.770362,5,0,1200,569.660031
C17613,1270.59,0,0,0,8,2000,1359.473756
C17614,95.08,0,2437.054164,4,3,2500,145.154675
C17615,0,0,1365.18629,1,0,2500,0
C17616,95,57,0,0,4,1500,175.248349
C17617,133,0,0,0,1,3000,189.248952
C17618,449.28,449.28,0,0,12,1200,475.727103
C17619,3421.12,412.57,269.61939,2,28,3500,3977.215235
C17620,89.04,0,0,0,1,2500,193.985335
C17621,2065.5,1436.7,0,0,46,1500,638.997243
C17622,0,0,2464.684708,5,0,3000,3206.577257
C17623,651.91,0,40.07681,1,43,1200,258.767714
C17624,1036.76,69.96,0,0,17,2500,198.237134
C17625,449.32,0,0,0,4,5000,1086.379588
C17626,184.7,0,0,0,2,1500,299.988581
C17628,0,0,45.475577,1,0,3000,593.946163
C17629,0,0,4262.120108,2,0,2500,22099.47812
C17630,1420.31,642.65,9816.782544,29,77,12500,4257.372749
C17631,74.17,0,4618.934859,10,1,9000,1652.029653
C17632,1066.62,727.52,204.615371,1,49,3500,1340.881787
C17633,0,0,438.924394,1,0,1200,1767.395484
C17634,799.92,799.92,0,0,12,2500,553.927866
C17635,994.12,889.12,2578.563752,31,12,2500,2369.347633
C17636,1084.87,397.3,3330.913556,9,16,3000,4135.414563
C17637,158.95,0,0,0,3,800,250.349363
C17638,180.66,126.66,0,0,7,2700,221.27715
C17639,821.51,319.56,109.91813,1,11,4000,969.030384
C17640,0,0,1139.392895,2,0,1200,139.607827
C17641,187.55,187.55,0,0,9,1000,261.920143
C17642,112.23,0,0,0,1,3000,636.15056
C17643,300,300,0,0,1,4000,5228.819138
C17644,786.94,204.2,1088.139436,4,3,1000,1603.447936
C17645,555.2,216.2,589.349657,1,8,1000,351.575597
C17646,2118.42,0,3285.570621,14,14,5000,922.698832
C17647,2014.84,1140,0,0,24,3000,2139.733072
C17648,0,0,295.616931,3,0,1000,631.473289
C17649,2075.13,975.13,0,0,48,1500,1653.941553
C17650,387.7,137.7,684.8408,1,13,1200,1723.350971
C17651,1057,1057,0,0,8,2500,696.769705
C17652,114,114,0,0,3,3000,184.582486
C17653,0,0,97.038129,2,0,7000,186.434257
C17654,0,0,790.832609,11,0,1500,2531.648689
C17655,53.09,0,0,0,1,1000,309.515966
C17656,41.4,29.5,0,0,3,2700,157.225241
C17657,45.65,0,0,0,1,1200,387.594772
C17658,3127.98,3127.98,0,0,10,6000,3489.90364
C17659,159.44,159.44,0,0,11,2700,276.112744
C17660,0,0,1562.703953,2,0,1500,3093.888643
C17661,1771.6,1520.6,1279.568823,6,15,9000,4619.793197
C17662,211.87,0,0,0,1,1400,435.005491
C17663,0,0,1190.745349,4,0,2000,993.072444
C17664,472.51,256.02,6548.948805,8,9,7000,1304.846205
C17665,423.23,180,0,0,10,1000,458.251229
C17666,880.22,63.34,0,0,8,2500,459.441845
C17667,0,0,1852.218171,3,0,2500,3935.004997
C17668,208,0,164.032453,6,4,1200,975.191714
C17669,2090.21,2090.21,0,0,80,2500,1326.995454
C17670,0,0,2061.53302,21,0,1700,1789.46975
C17671,0,0,950.85274,8,0,1000,330.064555
C17672,1,0,561.024098,2,1,1200,751.960548
C17673,471.64,471.64,0,0,23,1200,554.168419
C17674,326.74,0,0,0,3,600,525.776492
C17675,1478.93,0,0,0,10,1200,723.959807
C17676,1319.04,0,0,0,18,3500,1324.448655
C17677,0,0,2909.050462,24,0,3000,1968.413322
C17678,720.11,0,0,0,16,1700,535.430352
C17679,0,0,748.78028,1,0,1200,566.605747
C17680,960.09,868.29,373.408367,5,59,500,1127.28667
C17681,0,0,1865.939841,1,0,4000,2099.387435
C17682,1007.45,1007.45,0,0,14,2500,1616.540779
C17683,340,291,0,0,7,2500,261.761454
C17684,1098.82,0,181.725242,1,13,3000,1307.140981
C17685,0,0,499.092982,1,0,600,1528.015928
C17686,320,320,2033.14898,17,10,3000,1260.004919
C17687,2281.57,1375.97,0,0,45,3000,1782.059904
C17688,906.78,906.78,0,0,25,3000,780.205026
C17689,2020,0,600.188405,4,4,3400,1817.827772
C17690,0,0,4948.907169,15,0,9000,1343.176056
C17691,64.82,0,994.182547,8,1,1200,74.543258
C17692,1222.98,0,0,0,5,3000,1144.83486
C17693,2763.84,1329.41,0,0,98,2000,343.918862
C17694,1839,1583,1684.658063,4,27,1800,3603.302652
C17695,272.28,272.28,0,0,24,1700,64.658608
C17696,45.65,0,0,0,1,2500,0
C17697,390.05,345.15,0,0,11,1000,423.338628
C17698,0,0,645.643747,7,0,1200,476.97564
C17699,298.49,0,152.65779,1,4,1000,456.143495
C17700,958.93,206.03,0,0,26,1900,2063.470552
C17701,2098.56,300.26,0,0,22,3000,1909.534262
C17702,329.96,0,0,0,1,2000,703.606
C17703,0,0,830.132133,3,0,2500,333.114672
C17704,173.02,173.02,0,0,6,1000,229.503322
C17705,785.4,0,347.15722,3,6,3500,820.342892
C17706,710.03,0,5001.078448,40,8,1500,5679.950642
C17707,425.18,425.18,0,0,29,3000,148.581846
C17708,670,670,0,0,16,2500,703.772949
C17709,267.75,267.75,38.898599,2,9,1500,446.146419
C17710,670.65,370.65,0,0,18,3000,366.634123
C17711,3224.34,0,0,0,39,1500,2752.565833
C17712,54.45,0,0,0,1,2000,160.130111
C17713,616,616,0,0,11,1900,803.881382
C17714,3520,3520,0,0,11,650,3814.912997
C17715,800,800,0,0,10,1200,1190.700111
C17716,5154.75,3532.69,0,0,115,9500,6436.518476
C17717,2870.83,215.68,0,0,54,7500,2461.126057
C17718,120.88,120.88,0,0,5,5000,258.872386
C17719,2321.87,1109,0,0,22,1900,2071.265301
C17720,345,345,101.511988,1,24,1200,1465.044906
C17721,91.23,42.33,0,0,4,4000,154.939835
C17722,172.41,0,0,0,4,1200,959.003305
C17723,0,0,1494.441569,1,0,1500,2945.61949
C17724,4983.93,918,0,0,33,6500,1149.746347
C17726,529.7,289.5,38.259988,1,26,800,363.368053
C17727,2016.14,414,0,0,14,1200,1525.089652
C17728,185.25,185.25,0,0,3,1000,371.216038
C17729,0,0,75.070968,1,0,1500,1690.172114
C17730,1251.26,615.47,0,0,19,2700,958.931815
C17731,2613.65,1668.2,0,0,39,6000,2255.232796
C17732,0,0,584.940187,5,0,3500,540.088813
C17733,343.82,343.82,169.355104,1,10,4000,169.895641
C17734,484.04,484.04,0,0,12,1000,873.429792
C17735,0,0,1125.228876,3,0,2500,535.604592
C17736,697.57,697.57,0,0,15,3200,811.903413
C17737,542.51,0,0,0,9,1000,567.687367
C17738,0,0,1319.276782,11,0,3000,1153.353618
C17739,1591.37,0,447.953652,2,10,3000,699.75547
C17740,1344.85,245.13,0,0,21,2200,1374.213771
C17741,0,0,78.990599,1,0,1000,77.984721
C17742,0,0,3100.942646,15,0,3000,815.306343
C17743,45.65,0,1465.069357,1,1,5000,529.542832
C17744,38.65,0,0,0,1,1000,52.685663
C17745,0,0,402.337729,3,0,1200,583.53323
C17746,137.57,137.57,0,0,3,1000,423.925626
C17747,19.75,0,0,0,1,2000,402.155365
C17748,416.64,311.64,0,0,14,2500,539.653696
C17749,158.45,0,0,0,3,1700,160.698863
C17750,0,0,445.913736,5,0,1500,661.562552
C17751,175.98,175.98,0,0,7,1500,171.928796
C17752,0,0,462.554056,6,0,500,0
C17753,202.72,202.72,988.076605,1,9,4500,3989.645744
C17754,0,0,6140.025312,4,0,6000,560.461934
C17755,1134.96,1134.96,2370.439178,15,12,1000,2669.005392
C17756,0,0,944.893512,1,0,1000,542.036637
C17757,12024.37,800.27,0,0,133,8000,11516.39232
C17758,418.97,418.97,0,0,30,3000,655.157042
C17759,125.51,125.51,1377.049309,10,3,3000,666.355831
C17760,247.02,247.02,0,0,18,2500,194.419235
C17761,149,0,0,0,1,1000,350.176472
C17762,390.52,20.72,75.74986,2,6,3000,743.242536
C17763,169.4,169.4,0,0,5,1500,116.255235
C17764,0,0,3858.373703,2,0,4000,5696.695114
C17765,673.74,189.28,624.03835,12,18,2000,785.833719
C17767,0,0,178.138151,2,0,500,142.741177
C17768,527.88,527.88,1677.055839,2,12,2000,2997.714455
C17769,367.95,367.95,0,0,11,1000,400.457139
C17770,1309.72,202.91,814.086208,9,53,1700,1668.192483
C17771,391.67,0,0,0,8,1200,488.194864
C17772,1473.26,1473.26,979.388828,2,20,3500,1464.911757
C17773,2754.09,2714.09,0,0,122,5000,613.246821
C17774,2707.46,238.5,323.014918,2,29,1700,2288.300302
C17776,315.02,315.02,0,0,20,1500,206.090316
C17777,1777.27,1777.27,0,0,19,5000,1969.412866
C17778,343.5,0,949.910781,5,2,1700,504.635307
C17779,76,0,0,0,1,4000,447.312571
C17780,20.74,20.74,0,0,2,1500,168.489938
C17781,187.32,187.32,0,0,12,2000,182.885361
C17782,752.97,0,0,0,11,2500,1393.051729
C17783,495,495,0,0,12,1500,416.913773
C17784,413.16,0,3005.365682,6,10,3500,3716.5426
C17785,553.67,553.67,0,0,11,1200,1927.232575
C17786,697.91,220,0,0,31,5000,646.026876
C17787,411.01,0,0,0,28,1000,459.467285
C17788,0,0,2817.911587,1,0,6000,4161.937341
C17789,0,0,1154.99477,7,0,4000,913.221146
C17790,0,0,2087.392116,3,0,2500,2709.693363
C17791,0,0,905.709193,5,0,2500,626.891685
C17792,1524.65,371.13,0,0,51,900,626.104114
C17793,3091.75,1634.95,0,0,48,3000,3424.057988
C17794,140.03,0,0,0,4,1200,203.362743
C17795,418.68,418.68,2260.076139,14,31,3000,2027.44214
C17796,1880,1880,0,0,6,1000,1479.018473
C17797,0,0,4892.793928,3,0,5000,368.653175
C17798,0,0,351.023706,2,0,1000,373.550284
C17799,0,0,808.545456,4,0,2000,228.635319
C17800,401.06,401.06,0,0,11,1000,441.438423
C17801,258.91,258.91,0,0,21,5000,247.067092
C17802,1072.24,72.24,2088.213086,7,9,10000,1837.750949
C17803,430.54,430.54,687.666124,2,21,4000,1526.508633
C17804,1590.58,0,283.730479,2,35,6500,813.995856
C17805,0,0,1588.05231,4,0,1500,582.050862
C17806,0,0,73.699863,1,0,1200,192.970203
C17807,0,0,1566.811923,11,0,2000,805.588424
C17808,809.79,809.79,0,0,44,2700,766.101615
C17809,0,0,197.334971,4,0,2500,572.900672
C17810,266.58,266.58,0,0,18,1500,223.918762
C17811,92.24,92.24,0,0,2,1500,484.14452
C17812,750,750,0,0,12,1500,719.974026
C17813,632,632,0,0,2,4000,3746.417043
C17814,49,0,189.855977,1,1,3000,558.687221
C17815,2298.89,1731.34,0,0,22,1000,2034.589917
C17816,639.7,639.7,0,0,32,1000,862.819773
C17817,1937.64,1009.46,967.811335,16,22,2500,745.063871
C17818,0,0,27.107553,1,0,1700,204.950565
C17819,2505.3,2505.3,0,0,20,3800,2944.674292
C17820,1361.65,0,0,0,9,4000,1643.948056
C17821,1541.13,1054.13,1234.504809,6,17,4000,600.203047
C17822,1080,525,0,0,6,2000,603.181053
C17823,215,145,732.654518,10,5,700,881.801225
C17824,0,0,5104.121726,8,0,8000,0
C17825,1174.98,1174.98,0,0,6,1000,989.875292
C17826,459,289,3895.391723,13,9,5000,1585.23765
C17827,0,0,8411.998221,10,0,9000,1281.454609
C17828,0,0,110.795488,4,0,700,308.035273
C17829,0,0,938.573177,6,0,800,581.994796
C17830,0,0,1356.687002,5,0,1500,215.857868
C17831,424.99,424.99,0,0,7,5000,603.395705
C17832,0,0,610.08928,5,0,700,1186.237636
C17833,511.34,408.34,100.749379,4,12,700,1145.870591
C17834,320.64,320.64,0,0,12,4000,273.840392
C17835,3286.41,596.97,0,0,53,1400,3035.03764
C17836,398.4,398.4,0,0,12,4000,403.594309
C17837,0,0,1241.559904,2,0,5000,1028.191288
C17838,504.96,504.96,0,0,48,3000,464.099225
C17839,0,0,18.042768,1,0,1200,1383.846999
C17840,1200,0,2629.671395,9,1,3000,967.527752
C17841,0,0,2393.464326,4,0,2500,458.73255
C17842,332.5,332.5,0,0,8,3000,262.580865
C17843,0,0,36.741165,2,0,3000,542.317437
C17844,1302.02,1302.02,0,0,9,3000,1737.687605
C17845,9.87,9.87,0,0,1,5000,151.732627
C17846,400.6,0,0,0,6,450,308.109946
C17847,68.88,68.88,0,0,2,3000,639.609691
C17848,0,0,681.2559,2,0,1800,522.486041
C17849,49,0,0,0,1,3000,0
C17850,501.85,501.85,0,0,31,1200,531.541585
C17851,0,0,26194.04954,69,0,9000,20191.3077
C17852,267.34,267.34,0,0,22,4000,153.812692
C17853,141.56,141.56,0,0,6,4000,248.103302
C17854,0,0,965.526999,20,0,1000,333.441983
C17855,0,0,9413.199416,8,0,5000,9960.882548
C17856,375.24,0,1093.862642,9,8,1700,824.975105
C17857,2749.92,2749.92,0,0,12,500,2723.611325
C17858,405,150,0,0,7,4000,414.423817
C17859,423.62,423.62,0,0,16,2500,452.606219
C17860,1687.62,291.3,1418.626391,6,31,3200,864.07868
C17861,2608.02,452.35,0,0,51,3500,2625.80225
C17862,94.16,94.16,972.530598,12,1,2500,1073.025534
C17863,679.24,579.24,890.644405,8,13,1000,1653.190684
C17864,45.6,45.6,0,0,2,1600,73.212859
C17865,1428.02,919.02,0,0,37,1500,1137.556503
C17866,633.24,633.24,0,0,12,4000,588.246987
C17867,3358.25,0,0,0,127,4000,2370.592652
C17868,817.66,817.66,0,0,10,2500,761.008544
C17869,347.55,347.55,0,0,3,5000,386.639613
C17870,29,0,0,0,1,2500,319.172687
C17871,549.17,549.17,0,0,22,1500,285.145558
C17872,450,450,270.92481,4,6,1800,600.299728
C17873,0,0,2561.494053,4,0,4500,434.927101
C17874,0,0,9071.14623,5,0,9000,9483.800873
C17875,15,0,209.025389,1,1,7500,430.213001
C17876,413.23,81.36,0,0,19,1200,476.38169
C17877,495.43,0,453.244036,8,13,2000,280.31102
C17878,527.6,527.6,5326.343132,48,25,5000,2999.461289
C17879,30.98,30.98,0,0,2,4000,63.582004
C17880,0,0,811.491192,3,0,2000,383.426341
C17881,0,0,1158.133733,3,0,1400,1956.051348
C17882,2695.07,2467.1,1440.078629,6,22,3000,2963.914089
C17883,403.38,0,1593.700723,11,4,1500,2291.077923
C17884,785.9,785.9,0,0,20,3000,789.264325
C17885,372.09,0,0,0,10,4000,389.29309
C17886,3568.21,1231.8,0,0,60,1500,4210.212171
C17887,0,0,2408.490506,6,0,2000,822.741522
C17888,155.8,0,578.660857,4,2,1200,875.977859
C17889,0,0,2444.627773,14,0,2500,399.8626
C17890,0,0,706.910571,2,0,7500,4630.593136
C17891,0,0,4715.033095,11,0,6000,2234.914332
C17892,0,0,2946.839566,1,0,3000,743.715499
C17893,298.2,298.2,0,0,12,4000,299.548557
C17894,1712.75,0,13665.03207,15,4,9500,10105.48672
C17895,1403.42,1249.92,0,0,16,2500,1045.177657
C17896,165.97,165.97,0,0,7,1500,119.24583
C17897,174.46,174.46,0,0,8,1500,142.694823
C17898,3304.27,2501.47,0,0,30,4000,2863.455277
C17899,614.37,179,2072.631184,5,23,2500,617.216175
C17900,1934.16,0,0,0,6,2500,3721.903965
C17901,66.5,0,770.310099,1,1,2500,284.964748
C17902,30,0,117.579435,5,1,300,198.682086
C17903,240,240,0,0,12,2000,188.072777
C17904,1480.76,0,0,0,19,1000,2441.727849
C17905,0,0,895.874898,19,0,1000,643.394901
C17906,470.38,105,0,0,18,4500,514.48579
C17907,136.36,136.36,0,0,5,1000,333.700979
C17908,442.03,233.03,0,0,8,1200,149.634213
C17909,399.99,0,0,0,2,2500,1140.142325
C17910,341.14,341.14,0,0,23,3000,231.514712
C17911,495.7,0,1526.89916,23,4,1200,1477.267198
C17912,4407.78,1216.55,0,0,29,9000,1257.677615
C17913,799.92,799.92,0,0,20,1000,469.485706
C17914,87.67,0,0,0,5,2000,123.304221
C17915,0,0,1129.837811,6,0,1500,365.272698
C17916,0,0,3585.959553,6,0,3000,1364.325644
C17917,1243.04,89.7,0,0,22,3500,2257.677587
C17919,57,0,360.728419,8,2,600,576.386562
C17920,290.5,290.5,0,0,7,2000,474.469741
C17921,0,0,928.598154,3,0,1000,1008.342761
C17922,1059.18,1059.18,0,0,10,4000,1201.538972
C17923,98.81,98.81,0,0,3,3000,368.319582
C17924,35,0,0,0,1,1800,791.526478
C17925,450.67,450.67,0,0,11,1500,505.658258
C17926,0,0,1158.897578,2,0,1800,1977.246775
C17927,1196.35,457.94,0,0,17,5000,1789.757024
C17928,1212.66,865.05,456.612334,1,25,2500,1711.231409
C17929,300,215,556.806033,2,11,1200,497.384901
C17930,0,0,2563.705644,62,0,1200,2853.967334
C17931,0,0,1218.392345,7,0,2500,299.789938
C17933,198.39,198.39,0,0,7,1000,63.876242
C17934,0,0,1914.752895,1,0,2500,2290.455361
C17935,840,840,0,0,8,1000,1014.023858
C17937,0,0,2166.099038,3,0,1200,1361.199423
C17938,1341.62,0,0,0,186,1200,1444.198295
C17939,1452.41,688.41,0,0,24,3000,1690.741787
C17940,0,0,667.057963,1,0,4000,651.33864
C17941,480.9,81.28,1898.921039,27,9,3000,1351.296989
C17942,100.12,100.12,0,0,9,4000,123.485948
C17943,155,0,812.350168,5,1,2500,1374.631056
C17944,220.06,220.06,0,0,12,1000,217.276088
C17945,1283.16,1283.16,274.532868,2,36,1700,1047.305005
C17946,0,0,38.652502,2,0,1500,277.216226
C17947,62.73,62.73,0,0,3,5000,540.130507
C17948,857.8,495.47,0,0,37,1200,1152.9477
C17950,20,0,0,0,1,500,182.462948
C17951,20,0,148.074839,3,1,500,507.859879
C17952,1455.78,824.15,0,0,32,1500,1057.971559
C17953,184.27,183.27,906.848796,7,10,2000,296.068191
C17954,3956.64,3956.64,148.682192,1,12,4500,4013.483114
C17955,99,99,0,0,2,2500,45.168124
C17956,0,0,1701.905324,11,0,6000,512.773385
C17957,282.75,282.75,0,0,3,1000,563.922891
C17958,261.56,79.19,1192.668467,8,8,1200,572.817257
C17959,38,38,0,0,4,1500,59.260669
C17960,0,0,18.976859,1,0,500,132.659676
C17962,1061.66,941.66,3820.451636,7,18,4500,1173.78064
C17963,717.95,0,0,0,14,5500,864.238423
C17964,250,250,1822.194082,2,8,3000,249.96881
C17965,35.3,35.3,0,0,3,1500,75.285164
C17966,0,0,396.516695,2,0,2500,187.058515
C17967,0,0,1265.552953,5,0,2500,713.124426
C17968,60,60,0,0,4,2500,109.888829
C17969,942.34,942.34,0,0,21,1500,1007.917726
C17970,5065.83,526.13,48.245421,1,69,1700,4366.758829
C17971,750,500,0,0,5,4000,204.167996
C17972,4253.64,1587.32,0,0,69,7000,7486.403423
C17973,106.56,106.56,0,0,12,3000,110.590507
C17974,37.5,37.5,0,0,1,1000,0
C17975,45.65,0,5096.886673,5,1,14500,2670.733732
C17976,281.81,98,0,0,15,1600,835.301657
C17977,673.68,673.68,0,0,12,1000,717.601973
C17978,0,0,1364.200415,6,0,3500,721.056957
C17979,1857.17,489.52,0,0,16,1800,630.186926
C17980,284.5,0,0,0,2,1000,1578.650857
C17981,609.01,609.01,0,0,50,3000,513.138281
C17982,1973,1865,1817.470617,16,63,4500,2755.623951
C17983,0,0,2408.007601,6,0,2500,175.115831
C17984,0,0,904.682287,6,0,1200,1769.702541
C17985,0,0,1773.769481,4,0,2500,316.465166
C17986,108,108,925.602681,10,4,1000,1151.18815
C17988,0,0,525.428754,2,0,2500,417.214903
C17989,64,64,0,0,4,4000,151.901371
C17990,147,147,0,0,12,2500,152.109132
C17991,0,0,113.673261,2,0,1800,354.637009
C17992,346.46,346.46,0,0,16,4000,203.562894
C17993,71.81,71.81,0,0,3,3000,257.226631
C17994,65,0,1054.41113,6,1,3000,1288.141804
C17995,0,0,279.336255,6,0,1000,714.753968
C17996,785.76,785.76,0,0,33,2000,708.743776
C17997,467.06,0,11173.77587,15,6,8000,6854.447424
C17998,2941.53,1909.13,0,0,86,3000,2055.656122
C17999,228.59,228.59,0,0,16,4000,545.756332
C18000,209.4,209.4,0,0,4,2000,431.612195
C18001,2080.51,0,0,0,7,2500,1965.056445
C18002,61.8,61.8,0,0,4,1000,165.771479
C18003,566.12,169.61,493.409789,7,12,1500,457.330803
C18004,778.12,488.26,0,0,21,1200,853.446434
C18005,578.6,578.6,0,0,10,2500,607.673138
C18006,4151.48,1037.89,0,0,92,3000,3450.614791
C18007,1192.18,863.97,1026.486577,8,19,2000,1739.401295
C18008,726.42,726.42,0,0,12,1000,744.715148
C18009,1100,1100,0,0,10,1000,1310.127669
C18010,0,0,803.573286,2,0,1200,751.50856
C18011,68,68,0,0,4,1500,243.400118
C18012,300,300,0,0,12,2000,276.242239
C18013,546.7,546.7,47.68994,1,14,2500,753.224953
C18014,965,75,0,0,4,2000,748.605862
C18015,1317.34,0,0,0,2,2500,328.995042
C18016,2290,2290,0,0,10,4500,2525.565248
C18017,0,0,927.862723,15,0,2500,259.368165
C18018,69.23,69.23,0,0,7,1500,43.829632
C18019,952.09,429,2749.569996,4,19,1500,4256.495061
C18020,545.83,0,3222.211747,7,2,8000,498.274938
C18021,2118.54,1168.35,203.910421,3,27,1000,1443.057787
C18022,303.51,0,0,0,5,1200,550.181692
C18023,321.81,203.65,1925.397633,4,9,3500,599.84614
C18024,43.89,0,534.841135,3,1,6000,3281.742636
C18025,1573.35,981.35,0,0,40,6000,575.443785
C18026,0,0,2757.126538,4,0,6000,9307.719055
C18027,406.78,0,0,0,3,7500,593.46007
C18028,5403.84,4761.32,0,0,85,7500,4908.599625
C18029,330,330,0,0,12,1000,588.576603
C18031,2790.72,633.78,0,0,44,1000,2723.95421
C18032,4587.21,28.92,0,0,37,4500,4169.408064
C18033,1515.73,678.16,0,0,17,2000,1421.806435
C18034,115.95,0,191.654534,1,1,1500,1703.004051
C18035,1625.95,603.29,0,0,28,3000,290.793658
C18036,55.72,55.72,0,0,5,1500,155.849599
C18037,811.11,0,234.763929,2,11,500,990.743027
C18038,1021.13,1021.13,0,0,10,2000,1143.833292
C18039,374.53,0,1391.256381,14,8,1200,2351.506776
C18040,3673.32,3673.32,0,0,12,4500,3353.963174
C18041,0,0,929.220085,4,0,1000,193.013564
C18042,1378.92,1378.92,0,0,12,2500,1313.596455
C18043,0,0,2361.57578,17,0,2500,543.321868
C18044,110.4,110.4,0,0,12,1000,0
C18045,2092.44,2092.44,0,0,14,2000,1928.226431
C18046,1352.1,0,0,0,3,2500,656.758103
C18047,1027.92,1027.92,0,0,12,2500,1028.353304
C18048,69.44,69.44,0,0,3,1000,251.875749
C18049,0,0,502.58572,12,0,500,667.531731
C18050,770.9,770.9,1191.521187,1,24,2500,58.892213
C18051,2177.32,257.95,1935.422714,23,16,5000,1513.160603
C18052,150,0,1562.979881,9,1,3500,623.036521
C18053,1189.36,370.04,1572.492719,7,20,6500,962.792486
C18054,1059.82,160,2083.277724,11,10,3600,2380.838508
C18055,266.56,176.66,365.489055,3,6,1200,1094.557296
C18056,4709.14,4313.22,0,0,18,4500,4627.972313
C18057,202.15,202.15,0,0,5,4000,554.377554
C18058,581.43,581.43,2158.502052,1,11,2500,593.859264
C18059,131.26,131.26,0,0,4,3000,763.568532
C18060,3165.54,1573.89,0,0,151,6000,1872.134044
C18061,10.79,10.79,0,0,1,1200,918.160924
C18062,0,0,77.349474,1,0,1200,259.506889
C18063,664.51,664.51,0,0,11,2500,623.532457
C18064,120,0,0,0,1,1200,352.210107
C18065,2598.91,1165.81,695.211518,4,50,2500,3590.348857
C18066,604.26,604.26,0,0,10,4000,754.866138
C18067,1662.41,0,0,0,10,1500,1670.844026
C18068,373.39,373.39,0,0,7,3000,535.206387
C18069,0,0,54.066975,2,0,1000,196.542314
C18070,350,0,0,0,2,1000,482.501636
C18071,0,0,272.866274,2,0,500,186.269591
C18072,0,0,746.311927,2,0,1500,498.286059
C18073,0,0,2266.490818,3,0,1200,2379.418142
C18074,0,0,4397.346355,13,0,2000,2705.910794
C18075,0,0,1391.262316,5,0,1500,0
C18076,0,0,5882.516718,18,0,9000,1846.287674
C18077,140.4,140.4,0,0,12,2500,168.311013
C18078,136.08,0,0,0,4,1200,257.582031
C18079,146.46,146.46,0,0,6,4000,152.571678
C18080,178,0,0,0,2,1200,346.565751
C18081,259.28,92.28,0,0,13,2500,168.86298
C18082,23.75,0,64.006247,2,1,500,584.679478
C18083,0,0,4117.515089,12,0,6500,1224.872705
C18084,1066.56,1066.56,0,0,24,3000,1542.787313
C18085,342.65,342.65,614.082528,9,7,1200,1145.26976
C18086,157.67,157.67,214.94366,6,11,1000,138.547392
C18088,50,0,627.630949,8,1,3000,483.253247
C18089,504.87,0,271.354588,1,2,1000,631.927013
C18090,420.6,420.6,0,0,12,2000,382.21079
C18091,1228.07,1228.07,2784.294727,10,111,5400,1305.296349
C18092,148,0,0,0,1,10500,117.223554
C18093,360,360,0,0,8,1000,115.649241
C18094,278.55,278.55,0,0,14,1000,624.230027
C18095,500,0,0,0,1,1000,109.818409
C18096,1591.11,0,0,0,27,2700,485.135865
C18097,312.5,0,170.577213,2,3,500,188.382752
C18098,1534.12,1507.62,0,0,42,2000,450.412929
C18099,371.76,371.76,0,0,11,3000,701.251972
